3.053437864071381069e-01 8.815064367369666032e-01
9.794604024828679201e-03 9.890479079196088374e-01
7.570931718904018171e-01 3.729065633785763056e-01
2.711167031106327396e-01 2.850478222413759255e-01
1.495658414507154976e-01 9.310689580926997388e-01
6.007753112785954031e-01 1.732150399773033644e-01
1.767066061562342361e-01 5.214525771421330003e-01
6.068358139726102163e-01 9.964484200595651320e-01
4.504545204287052629e-01 8.588662789935362918e-01
3.337868348057625445e-01 8.867273839708392780e-01
8.989584692304565250e-01 6.336129190465012995e-01
9.014723523273815431e-01 9.017330600934095886e-01
1.587761499338629090e-01 7.734762138318914682e-01
4.060487671350497818e-01 7.989584057965088970e-01
5.852507364620105346e-01 6.499073189009549889e-01
4.882190702909572355e-02 5.088253986252617711e-01
8.420875199843830261e-01 7.892067113746673579e-01
9.802972800264532216e-01 7.957355013823660395e-01
9.939066009286133818e-01 3.723482461292970669e-02
5.129131498201716655e-01 9.196516218511059382e-01
7.933872469801437344e-01 5.649409769212669907e-01
5.529063611745409501e-01 1.180128258527928242e-01
3.670394792489395375e-02 4.481777406231054472e-01
9.942591168015643133e-01 4.267966412831604162e-01
9.718935682841675083e-01 6.768978300902495082e-01
8.506279848229820750e-01 9.392164848206707717e-01
9.501533374707049617e-03 7.872164534125279944e-01
8.657434075257142148e-01 9.098825517431010645e-01
5.018600786228967214e-01 5.346858756644790045e-01
5.756394542619278631e-01 7.544120044727773422e-01
4.024334345544524627e-01 1.062683285819332468e-02
7.071437593200213811e-02 1.562525715114315705e-01
1.426934686523236850e-01 1.146425404003210691e-01
8.105854070968598890e-02 2.574658266931916240e-01
6.472001000692242378e-01 4.812993796377507127e-01
4.263331531921085160e-01 8.224473963668540444e-01
9.146353245359223338e-01 9.853124357179664505e-01
1.883220558938208944e-01 7.815763091124486861e-01
1.001197882432457442e-01 2.769357683238324874e-01
7.856278513538246244e-01 3.190626690304907420e-01
2.578989831983871106e-01 6.890113323867873563e-01
1.192829438021569821e-01 2.382561448561275608e-01
5.038764306439160734e-01 6.249563119168192182e-01
4.786530897140974794e-01 6.611344457819282594e-01
7.166755794503775201e-01 5.512774937845459355e-01
2.585142560499482656e-01 9.416607211492693530e-01
8.319552700274419621e-01 3.856043701566225224e-02
4.567221233005677172e-01 7.721151602918023826e-01
8.902327130527787347e-02 6.775075946011166472e-02
5.059878264342626553e-01 2.807217118919251853e-01
8.705742270237908365e-01 6.816857666468800758e-01
2.272555615303223364e-01 6.016124483967798531e-01
2.100633769687472174e-01 9.022525887609558204e-01
5.505357044782965836e-01 5.578098723447666440e-02
3.137011344818811942e-01 5.590286002826266865e-01
3.296185966620369667e-01 1.469880277904414001e-01
7.661600043118818038e-01 5.537650745500538596e-01
9.072506075410435855e-02 6.287463907190316004e-02
3.396535055670797387e-01 5.031555252862018879e-01
4.652692985942376014e-01 1.993562324603134206e-01
4.642426928917334772e-01 1.740945908679862875e-01
6.666934729907253443e-01 2.341203615989352338e-01
9.013520069317785266e-01 4.244990553815253254e-02
6.346630111471252000e-02 1.768862054608607570e-01
7.741304634622528935e-01 9.163627441778641192e-01
1.844326738377307651e-01 5.611509976173191250e-01
2.275775432170692447e-01 2.731556786882156640e-01
2.665099344657189118e-01 7.174736128636005628e-02
2.898705611663889847e-01 5.482922487177189774e-01
8.120145281759658662e-01 9.293262470330290181e-01
7.390291754337524610e-01 2.100320591755081567e-01
4.993789002735591342e-01 3.595677134460073532e-02
3.935865120924518790e-01 3.420304751001748134e-01
3.771605006259062254e-01 7.831798013925460600e-01
5.648332587904134616e-01 6.131578149426741842e-02
2.088845830291707895e-02 2.204506662789784688e-02
6.937335864089091420e-01 3.786279923217293897e-01
5.976477784996505616e-01 9.750721100887950188e-01
2.307565945636098625e-01 2.918518122595055164e-01
5.410632825629958509e-01 2.196968535501820918e-01
9.350758052705779866e-01 8.970870872783288652e-01
3.235071787063780180e-01 1.422370801201782164e-01
3.254787911453430604e-01 6.112961055026524537e-01
3.431827438748136228e-01 9.599900974294839351e-01
1.590118089346881369e-02 4.879772438627456577e-01
6.999433859268262559e-01 7.033012595611773943e-01
5.550957019217040989e-01 2.070590582090925391e-02
9.269403076420381637e-01 6.189901993020566762e-01
5.515514435245720826e-01 7.802493930284072343e-01
7.737887609363027774e-01 8.347048300758804773e-01
2.709382943909695030e-01 5.425657855757891612e-01
2.221728928452842977e-01 8.940489415413077623e-02
3.969195884196258239e-01 8.839054700756530103e-01
3.773287245288332592e-01 5.613948380055896470e-01
7.602823097103533767e-01 1.482646934970244246e-02
8.627941000867537236e-01 2.835193503998332254e-01
9.250332686810820437e-01 3.912752041558961169e-01
6.876654740406074051e-02 6.617809435835994014e-01
3.036201400419089591e-01 1.681288995771212935e-01
2.633127271138312464e-01 8.078118001565245399e-01
8.916056062973389817e-01 9.091821584645825016e-01
4.484174227895886267e-01 9.953390521104139577e-01
4.333963982337724063e-01 7.141782804701644061e-01
7.311896608468142489e-01 4.856581228870697764e-01
9.129226094543568815e-01 6.085100164007917201e-01
2.709324193919881996e-02 7.754969788248027296e-01
5.007989604329652344e-01 5.360195062294943469e-01
6.420929182667034496e-02 6.286507008041712918e-01
8.147890657071751308e-01 6.347102915903145570e-01
2.931047901199496097e-01 5.233551511939376066e-01
4.449687373175976735e-01 9.946570837618273764e-02
8.315161761779600313e-01 2.159405787448843705e-01
6.502826022164613917e-01 4.116999328566484095e-02
7.691921967676380589e-01 4.040744716512689738e-01
9.251849213638880798e-01 6.618466215748527448e-01
8.316677411030325429e-01 3.633373507718774542e-01
2.147958563219698469e-03 3.586832447925161205e-01
7.081942465110468987e-02 5.461742320035222198e-01
2.853938907760270594e-01 7.208114661719499106e-01
8.824562919732330535e-01 7.671709476632778690e-01
4.273909034557383801e-01 1.526271302234952776e-01
7.782224150514032157e-01 3.058651571051298479e-01
8.843730160311535915e-02 7.184234473973404311e-01
4.482692473704529279e-01 3.980251639819336607e-01
6.579450287152051047e-01 2.242710039599260519e-02
3.738187642593291393e-01 9.187034418216146747e-01
2.041820773378820730e-01 5.874667400295574549e-01
3.837930084481281368e-01 3.810496969924914712e-01
3.804680203845236530e-01 4.435336775215512617e-01
4.954563339036199832e-02 8.940833940057736351e-01
5.995110302974682170e-01 1.677121269162017425e-01
5.632254815982751239e-01 4.341733218414937090e-01
3.992441310793386489e-01 8.267440222116012594e-01
5.258401598447575154e-01 4.735154855200451873e-02
3.524562818781243889e-01 4.510537537861661894e-01
3.146144548295345400e-01 3.288826749868286603e-01
5.584707263706271130e-01 5.876895043512472272e-01
1.129710626195444823e-01 6.153214875073337309e-01
4.486518075882843792e-01 7.787397205537350819e-01
4.489917612012617187e-01 5.661451805954059724e-01
3.260433816067442869e-01 1.945345702697186541e-01
9.253583077610778584e-01 4.734871157961842991e-01
5.838206656551694351e-01 2.887762884075185665e-01
4.500254725200724115e-01 2.298400726005341843e-01
8.963971120323954711e-02 2.382482162600595421e-01
7.645920870710600781e-01 7.074482294992847642e-01
3.411448459640886721e-02 5.387665533940373397e-01
7.875006642622003339e-01 4.009204799308330180e-02
2.109903696920073513e-01 4.326047711725679035e-01
8.296568073594611237e-01 9.193536804641833093e-01
5.881939001083891227e-02 7.961263025779812263e-01
4.868452472134781051e-01 4.381560763368776978e-01
1.442360462950611488e-01 5.854144602692060717e-01
5.521658907833597585e-01 2.399481269463654698e-01
1.618648079527340577e-02 9.169077560786188519e-01
9.206072758951189261e-01 2.377421240041033279e-03
7.019418306435186716e-01 8.759983629806811223e-01
6.455583650026903708e-01 3.086946835420829593e-01
7.029255897971322664e-01 4.534009051128485845e-01
6.322749789643659080e-01 8.026981605514099671e-01
5.056779850198734882e-01 4.253183138219781556e-01
5.774688737089156421e-01 7.002209003854917846e-01
4.465774134854080257e-01 8.889275767476106926e-01
8.153573202083002069e-01 2.365116873290441513e-01
1.497714714161191285e-01 6.948867835653534941e-01
1.599735190982898292e-01 2.710685812305259068e-01
8.120859127655275511e-01 5.961201095225863167e-01
6.986089264363978257e-01 9.785669318604683919e-02
8.157677010513809668e-01 1.531064364822536383e-01
5.468229660152978955e-02 9.360733893624997304e-01
7.626218722825763852e-01 4.307307440118968156e-02
1.612590543019034595e-01 6.679488649525333610e-01
1.711208869372238262e-01 4.217826940464441954e-02
5.666629646533827280e-01 1.715602559817712702e-01
7.762042762327270307e-02 4.992716016043117211e-01
2.283246072811263572e-01 1.478944172508637189e-01
1.652700844997458951e-01 2.986942342379979021e-01
1.867953423790682521e-01 2.730891707696747606e-02
8.200353733149161606e-01 6.530132497290410676e-01
3.826332333578508216e-01 9.689431142967878108e-01
2.895885547813571437e-01 1.314757913921805743e-01
8.325341381637757499e-01 8.737632493841199777e-01
1.026366332626666988e-01 9.739246653379689533e-01
6.419655094159252284e-01 5.182191701705521902e-01
5.814546900688994935e-01 3.360051708123200642e-01
3.862528926484875003e-01 6.216416890435306764e-01
8.725146911088174084e-01 2.989136288232596694e-02
6.692947198776066919e-02 4.164828900120678412e-01
7.825619544054103205e-01 2.007141549197656305e-01
1.419337925622412566e-01 7.384199193992423416e-01
4.780678103903190923e-01 3.519938604871059029e-01
9.126871931314969322e-01 5.666148207730381525e-02
5.219121677522744474e-01 8.269122254392372584e-01
6.820682932990312919e-01 4.440593400590375772e-01
5.857681052278284062e-01 8.161749162702788274e-01
4.738500409821023718e-01 3.750700220322962242e-01
4.880209150473968638e-01 8.095129129828815273e-01
9.539589633813404523e-01 7.290978593479446879e-02
9.593631383940788293e-01 9.100635084803874175e-01
5.968441958376222711e-01 8.460753883707340384e-01
1.234547448992432406e-01 3.134729989062245981e-01
6.034029276305470368e-01 1.707628575587570863e-01
8.189091814968678662e-01 1.846603312195603808e-01
7.201191978391224824e-01 4.513251507055954237e-01
7.780153413868009515e-01 5.926531176204167251e-01
3.883316963503781194e-01 7.650390922207224165e-01
5.248279085118303655e-01 5.954174100363996969e-01
8.573305684270645655e-01 1.648383915379696418e-01
7.986644922744309261e-01 3.175855414038225577e-01
4.407786963929933854e-01 5.127151338094112498e-01
3.940603435555591894e-01 5.125337374247885824e-01
1.417456521830289251e-01 2.349462197613653158e-01
1.709359953718169178e-01 6.559676465791143274e-01
7.413117633066156342e-01 6.393577855197818405e-02
8.146312125133404747e-01 8.777960650279732491e-01
8.196082545918557116e-01 4.807742256092361055e-01
6.762993935612071628e-01 3.408270944732082475e-01
2.577188294242297451e-01 2.763432241438317227e-01
2.453297989086523634e-01 8.357014665041312407e-01
8.261259654287774756e-01 1.249747437474626466e-01
8.788193955889546105e-01 7.201744472236768502e-01
5.916642917650483113e-04 1.098682222153699595e-01
3.074235452707422267e-01 3.683094471095010869e-01
4.176891815091379190e-01 5.839559428724091505e-01
8.670042018697959874e-01 4.078283667709405869e-01
1.447470559844687976e-01 3.119498760529237913e-02
5.689359978051053979e-01 2.356914042666288234e-01
7.051195424740219764e-02 2.732764515517593917e-01
1.838453008764606711e-01 2.540202364685734127e-01
2.465448694840340904e-01 5.342587857523819483e-01
7.318505139663253889e-01 4.162131842475859100e-01
5.378706686857154251e-01 2.209272540515192507e-01
2.737963552568983827e-01 8.229720310901305069e-01
5.298302483754055991e-01 6.140846011786926795e-01
8.467653824716880884e-02 3.700924225313891869e-01
3.743238833822725153e-01 1.780013178811973296e-01
3.438603349176388990e-01 8.795124211670982683e-01
3.378737949366061866e-02 9.427204685260271999e-01
9.222821384344103146e-01 2.611740749778940218e-01
8.566447321628438694e-01 2.558982160462274225e-01
6.933844822751815684e-01 3.775118044848451149e-01
2.145564228910675775e-01 6.970239584395502286e-01
2.040402533409771957e-01 1.796402128421346056e-01
8.001977150202924660e-01 2.751775384150922932e-02
3.484490599969176650e-01 1.743799759671086358e-01
2.700926154429065251e-01 1.564835989314161679e-02
2.362008991598485430e-02 9.729264086278150980e-01
2.618741148267987873e-01 5.187350652170562570e-01
1.777604883133627744e-01 3.463444662418931896e-01
9.208330097641060918e-01 6.778230208544558932e-01
1.817794414135578407e-01 9.671387645063753702e-01
6.742255424781427031e-01 8.094331880787563049e-01
5.910595798089717245e-01 7.959776872767281297e-01
2.329575060035681267e-01 4.969559378084439372e-01
7.424865710713225431e-01 7.085323667324872066e-02
6.753189697681046821e-01 9.047080432313825415e-02
8.815625803759218337e-01 7.355264300900863361e-01
4.463924734490920532e-01 7.605420718718401973e-01
4.519983111864389613e-02 8.163892910171092199e-01
1.348921273429082301e-02 7.695959496372787312e-01
1.631809750989863250e-01 3.646911743282443830e-02
9.941315846084914920e-01 4.260010698503269300e-02
9.942660870531956352e-01 7.984094780369105360e-01
6.465845424017192533e-01 7.420857636249190703e-01
6.322351482393648858e-01 8.405453621973354439e-01
6.177257324897604818e-01 1.496120534346532249e-01
7.800030668258179922e-01 8.879188125475044879e-01
5.528646065528259879e-01 2.888670465882955396e-01
7.512716712782557815e-01 5.594142754079189928e-01
4.089293120141300752e-01 5.753027438249761483e-01
2.293071328208784454e-01 1.824484528802113870e-01
8.915418320603435420e-01 4.602574387979911918e-01
3.130314065897599196e-02 6.070787319285975148e-02
8.826055585916395829e-01 2.909899849256328830e-01
3.716563870592082264e-02 2.359182629185383462e-01
5.061617216125693375e-01 4.528636727275725526e-01
7.771420751721087594e-01 2.422513754254140839e-01
8.556667098908866675e-01 8.178385789860912469e-01
5.461663873901800859e-01 3.529603679910255920e-01
6.021345354319007637e-02 3.367505478931988039e-01
5.942147855698250991e-01 9.552239597436021912e-01
8.571805343339815586e-01 7.862205942418495352e-01
5.431335037320823567e-01 4.317383805303776079e-01
7.047341472367614212e-01 5.713565417536623503e-01
7.848647472649107337e-01 3.899487782098458588e-01
1.386215159782042683e-01 5.461303310022103119e-01
4.449039302511048621e-02 8.116043572239333148e-01
4.581514423031595173e-01 5.280930502013059247e-02
3.290701812976337681e-01 2.280221384656921924e-01
9.197939741646056211e-01 5.084087607437758338e-01
2.307345049753067867e-01 6.721202571642770351e-01
3.406220146740742694e-01 7.783087538428365981e-01
9.965322901688217216e-01 3.283930981024618667e-02
2.376186491563277992e-01 4.334691315281294921e-01
2.964926602615826079e-01 5.393144806084539944e-01
4.733409905586760669e-01 3.810344462131499688e-01
3.629077504881983440e-02 2.011528785578819978e-01
7.549895708930283167e-01 7.782155903635853411e-01
2.409170015188155656e-02 7.949150301348666403e-01
4.577280497571321050e-01 4.526269736267690691e-01
7.090862833441339275e-01 9.333510946240421990e-01
9.464210427960980665e-01 5.361785892132565623e-01
7.452324449455621780e-01 9.562503511110143073e-02
2.662698293496372770e-01 1.091910105776434659e-01
1.350770512820991254e-01 1.876641844486230948e-01
5.471415363533793652e-04 7.689469324016490193e-01
8.756182639917992061e-01 9.101460503581420003e-01
1.801737840194449491e-01 2.808864252464352562e-01
2.984143198804600772e-01 9.265493125535000374e-01
4.029062760565413903e-01 4.566723372813559223e-01
5.914789960414402747e-01 2.421023984770479531e-01
3.516009297164932601e-01 7.362860141668806646e-01
5.740720783818564765e-01 8.934699668978756115e-01
8.314693696933400657e-01 7.955940144516112644e-01
7.735196895856164545e-01 3.907208806851460992e-01
7.373786211713400096e-01 2.759205096294148341e-01
8.996838190039276872e-01 2.332682164377181122e-01
3.877683046118485244e-02 9.008624037550669872e-01
1.661597144470848830e-01 1.268214337820533499e-01
6.390128263622341098e-01 5.843525517636027899e-01
9.320796061050824477e-01 1.656660946542372059e-01
8.267222269020975123e-01 6.814052696740582338e-01
2.395814767054309513e-01 1.506449286730419113e-01
7.276558004872073493e-01 4.766538341880417473e-01
9.079842219395195535e-01 5.743970963155675680e-01
9.581512570027255205e-01 8.771896690499755289e-01
4.761773700378013618e-02 6.364740378182597302e-01
1.660131815789831489e-01 8.161579898520654464e-01
7.150355546821137720e-01 9.183200021576221062e-02
4.943296667424157409e-02 5.923913967053240359e-02
9.541304019975271888e-01 2.337462529353284690e-02
5.873724822647266031e-01 9.414338233033699987e-01
4.825811500610782678e-01 3.585644126772932205e-01
1.051040131957364787e-01 4.550393773357994665e-01
6.352239911950285922e-02 7.958663029563762814e-01
1.662361427478633580e-01 8.306352042773043065e-01
4.687055194419342818e-01 7.600319805879396373e-02
9.715653638446382079e-01 5.032487660031655929e-01
4.013769477566982991e-01 4.028750149669195757e-01
6.765327840730381848e-01 5.443014124249323515e-02
9.618505050177486027e-01 9.038625541705143096e-01
5.215805083514968299e-02 5.386527300883549030e-01
9.780718180955615404e-01 9.908790759885394150e-01
7.759558533941004477e-01 9.753211812085321730e-01
7.797687894848651657e-01 6.447906443460865722e-01
5.366689512455637967e-01 7.829769206182450869e-01
3.166899477640922056e-01 4.530240818081443521e-01
8.744469474837947010e-01 1.111147433653920658e-01
7.160260708357103487e-01 3.059503469973156031e-01
1.575265333757178698e-01 2.873086178722997763e-01
3.028405648085262802e-01 1.005243517370568718e-02
9.778298826100283447e-01 8.074375975644798586e-02
8.748308886520811400e-01 9.313873547458659807e-01
6.287313279195576587e-01 4.188040757824307292e-02
3.019506229273581921e-01 4.604070886866357126e-01
8.740623486478034110e-01 3.556246646529069855e-01
6.839108971095508860e-02 7.270639771276621310e-01
2.627238957392539209e-01 7.404253942855421045e-01
1.472877732024679975e-01 3.574998002854617996e-01
3.423563777666508434e-01 2.916548255515027943e-01
2.346746286130467762e-01 3.585763819038683131e-01
9.315634292439276543e-01 1.264643518051740134e-01
5.619148316600834914e-01 9.852094477340438416e-01
7.042264255547008300e-01 9.191153007579222489e-02
5.422395544323493910e-01 2.627196827520669187e-01
7.739565516012006929e-01 4.714114250822339924e-01
7.612453899550623015e-01 1.932580621029053036e-01
8.431300115758189051e-01 1.006879104137672343e-01
6.383500412062482754e-01 4.267271139281133552e-01
1.091958077759747070e-02 7.867276804819302027e-01
8.181222181924594494e-01 3.502508352227600152e-01
8.416521294577234968e-01 3.876770262678724821e-01
9.150212227863308012e-01 1.484906820251085113e-01
7.695281316970850050e-01 4.116514340388142124e-01
7.804526993301899029e-01 8.638911564427691481e-01
6.019331703016292945e-01 3.900252699621119534e-01
1.125404800083787960e-01 5.222922666842731987e-01
8.704070520056789162e-01 2.735285215251225255e-01
4.674214782786281219e-01 6.218802467450561533e-01
9.821638032267100415e-01 9.178303617452482355e-01
8.078859232652206845e-01 3.006308225763206776e-01
9.209323711792579692e-01 1.868398709962417747e-01
1.958844911943081746e-01 2.161385540428990559e-01
6.705557834055883015e-01 2.700734047857996645e-01
6.943259894264068866e-01 1.940687820188694568e-01
4.784112413121544005e-01 2.440543113606188363e-01
7.141119854338413564e-01 9.147285915748384344e-01
8.787925477304603383e-02 5.162125622886615250e-01
1.573324833958904545e-01 8.195719219549417733e-01
9.821160085021083397e-01 3.611988483445760512e-01
8.934605789434066914e-01 8.835331760389513178e-01
4.396095185127639748e-01 4.205384546495569698e-01
1.307340745574046004e-01 6.404801475694963386e-01
1.532634308316087601e-01 9.681474771189151340e-01
1.857505409523801942e-01 5.653096398097217090e-01
9.763222455791127352e-01 7.308619556230846470e-01
2.570484361836256060e-02 4.853534383483549819e-01
7.932556985469075839e-01 1.837761955116390400e-01
7.096646053701749501e-01 9.143172309356348837e-01
2.192066254087097210e-01 5.130984024013129918e-02
7.203342470652270846e-01 1.384529329112118567e-01
1.644199828960714038e-01 5.072676717158942639e-01
8.077581517423743085e-01 7.611956318343950922e-01
4.506481022407279324e-01 6.003722379995449776e-01
6.562524406603241767e-01 3.143059742253995203e-01
9.848822463760920076e-02 7.517421418274280454e-01
2.901207204809861384e-01 7.769303420296932439e-01
2.946675662257005612e-01 4.487812403547543072e-01
4.844604127744198685e-01 3.784948290739473808e-01
8.131328461654272477e-01 5.871427281358349015e-01
6.230868378942195918e-01 6.631130188827771832e-03
4.947467226725388301e-02 3.945288283517849326e-01
4.211840839783108636e-01 2.636895023866099308e-01
5.749698165031513764e-02 9.392404264703951844e-01
5.953393683337259157e-01 4.230480241366206817e-01
6.688457403621991260e-01 9.843280296197719492e-01
4.747275447310043139e-01 3.637526375605136808e-01
5.291837400672595448e-01 8.384624489764334054e-01
